@RELATION dam_risk_forecast_30days

@ATTRIBUTE capacity NUMERIC
@ATTRIBUTE storage NUMERIC
@ATTRIBUTE active_storage NUMERIC
@ATTRIBUTE dead_storage NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE percent_storage NUMERIC
@ATTRIBUTE inflow NUMERIC
@ATTRIBUTE outflow NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE dam_id {100104,100105,100106,100107,100108,100201,100202,100206,100207,100208,100209,100210,100211,100301,100302,100303,100501,100502,100503,100504,100505,100514,100602,200101,200102,200103,200203,200204,200205,200212,200401,200402,200601,200603,200604}
@ATTRIBUTE dam_name {เขื่อนกระเสียว,เขื่อนกิ่วคอหมา,เขื่อนกิ่วลม,เขื่อนขุนด่านปราการชล,เขื่อนคลองสียัด,เขื่อนจุฬาภรณ์,เขื่อนทับเสลา,เขื่อนนฤบดินทรจินดา,เขื่อนน้ำพุง,เขื่อนน้ำอูน,เขื่อนบางพระ,เขื่อนบางลาง,เขื่อนประแสร์,เขื่อนปราณบุรี,เขื่อนป่าสักชลสิทธิ์,เขื่อนภูมิพล,เขื่อนมูลบน,เขื่อนรัชชประภา,เขื่อนลำตะคอง,เขื่อนลำนางรอง,เขื่อนลำปาว,เขื่อนลำพระเพลิง,เขื่อนลำแชะ,เขื่อนวชิราลงกรณ,เขื่อนศรีนครินทร์,เขื่อนสิริกิติ์,เขื่อนสิรินธร,เขื่อนหนองปลาไหล,เขื่อนห้วยหลวง,เขื่อนอุบลรัตน์,เขื่อนแก่งกระจาน,เขื่อนแควน้อยบำรุงแดน,เขื่อนแม่กวงอุดมธารา,เขื่อนแม่งัดสมบูรณ์ชล,เขื่อนแม่มอก}
@ATTRIBUTE region {ภาคกลาง,ภาคตะวันตก,ภาคตะวันออก,ภาคตะวันออกเฉียงเหนือ,ภาคเหนือ,ภาคใต้}
@ATTRIBUTE owner {กรมชลประทาน,การไฟฟ้า}
@ATTRIBUTE season {rainy,summer,winter}
@ATTRIBUTE risk_class_30d {drought,normal,flood}

@DATA
242.0000,155.0000,153.6000,1.4000,99.0000,63.8700,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,98.0000,63.2300,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,98.0000,63.2300,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,98.0000,63.2300,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,98.0000,63.2300,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,97.0000,62.5800,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,97.2300,62.7300,0.0200,0.1700,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,96.9100,62.5200,0.0200,0.2100,2.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,96.5900,62.3200,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,96.2600,62.1000,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,95.9400,61.9000,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,95.6200,61.6900,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,95.2900,61.4800,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,94.9700,61.2700,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,94.6500,61.0600,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,94.3200,60.8500,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,94.0000,60.6500,0.0200,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.7800,60.5000,0.0200,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.7800,60.5000,0.0600,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.6800,60.4400,0.0600,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.6800,60.4400,0.0600,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.5700,60.3700,0.0600,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.5700,60.3700,0.0700,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.5700,60.3700,0.0700,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.3500,60.2300,0.0700,0.0900,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,93.1400,60.0900,0.0200,0.1700,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.9200,59.9500,0.0200,0.0200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.9200,59.9500,0.0200,0.0200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.9200,59.9500,0.0600,0.0200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.9200,59.9500,0.0600,0.0200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.7000,59.8100,0.0600,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.3800,59.6000,0.0600,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,92.0600,59.3900,0.0600,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,91.7300,59.1800,0.0600,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,91.7300,59.1800,0.0600,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,91.5200,59.0500,0.0600,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,91.2000,58.8400,0.0600,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.9800,58.7000,0.0900,0.2500,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.8700,58.6300,0.0800,0.1200,3.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.8700,58.6300,0.0300,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.8700,58.6300,0.0300,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.9800,58.7000,0.1700,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.9800,58.7000,0.0600,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.9800,58.7000,0.0600,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.9800,58.7000,0.0600,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,91.0000,58.7100,0.0600,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,91.0000,58.7100,0.0700,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.8700,58.6300,0.0700,0.1200,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.7600,58.5500,0.0400,0.0900,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.5500,58.4200,0.0400,0.1700,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,90.3300,58.2800,0.0200,0.1700,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,89.6900,57.8600,0.0200,0.4900,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,89.0000,57.4200,0.0200,0.5400,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,88.0000,56.7700,0.0200,0.5500,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,88.0000,56.7700,0.0200,0.5400,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,86.7700,55.9800,0.0200,0.5400,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,86.3400,55.7000,0.0500,0.4100,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,85.9100,55.4300,0.0100,0.3700,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,85.5900,55.2200,0.0670,0.3700,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,85.0000,54.8400,0.0670,0.0400,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,84.6200,54.5900,0.0670,0.3100,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
242.0000,155.0000,153.6000,1.4000,84.1900,54.3200,0.0670,0.2400,4.0000,100208,เขื่อนลำพระเพลิง,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
